,first_disk_embedded,first_disk_t_bundle,second_disk_embedded,second_disk_t_bundle,length_first_disk,length_second_disk,length_third_disk,length_fourth_disk,length_fifth_disk,length_sixth_disk,N,fake_surface
4467,False,True,False,False,11,5,4.0,3.0,1.0,,17,True
4468,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
4469,False,True,False,True,11,5,4.0,3.0,1.0,,17,True
4470,False,False,False,False,11,5,4.0,3.0,1.0,,17,True
4471,False,False,False,False,11,5,4.0,3.0,1.0,,17,True
4472,False,False,False,False,9,7,3.0,3.0,2.0,,17,True
4473,False,True,False,False,9,7,3.0,3.0,2.0,,17,True
4474,False,False,False,False,9,7,5.0,2.0,1.0,,17,True
4475,False,False,False,True,9,7,5.0,2.0,1.0,,17,True
4476,False,True,False,False,9,7,5.0,2.0,1.0,,17,True
4477,False,False,False,False,9,7,5.0,2.0,1.0,,17,True
4478,False,True,False,True,9,7,5.0,2.0,1.0,,17,True
4479,False,False,False,True,9,7,5.0,2.0,1.0,,17,True
4480,False,True,False,True,7,7,6.0,2.0,2.0,,17,True
4481,False,True,False,False,7,7,6.0,2.0,2.0,,17,True
4482,False,False,False,True,7,6,6.0,3.0,2.0,,17,True
4483,False,True,False,True,7,6,6.0,3.0,2.0,,17,True
4484,False,True,False,True,7,6,6.0,3.0,2.0,,17,True
4485,False,True,False,False,7,6,6.0,3.0,2.0,,17,True
4486,False,False,False,True,7,6,6.0,3.0,2.0,,17,True
4487,False,True,False,False,7,6,6.0,3.0,2.0,,17,True
4488,False,False,False,True,7,6,6.0,3.0,2.0,,17,True
4489,False,True,False,True,7,6,6.0,3.0,2.0,,17,True
4490,False,True,False,True,7,6,6.0,3.0,2.0,,17,True
4491,False,False,False,False,7,6,6.0,3.0,2.0,,17,True
4492,False,False,False,False,10,5,4.0,4.0,1.0,,17,True
4493,False,False,False,True,10,5,4.0,4.0,1.0,,17,True
4494,False,True,False,True,11,5,3.0,3.0,2.0,,17,True
4495,False,False,False,True,11,5,3.0,3.0,2.0,,17,True
4496,False,False,False,False,11,5,3.0,3.0,2.0,,17,True
4497,False,False,False,True,11,5,3.0,3.0,2.0,,17,True
4498,False,False,False,False,10,5,5.0,3.0,1.0,,17,True
4499,False,False,False,False,10,5,5.0,3.0,1.0,,17,True
4500,False,False,False,True,10,5,5.0,3.0,1.0,,17,True
4501,False,False,False,False,10,5,5.0,3.0,1.0,,17,True
4502,False,False,False,True,10,5,5.0,3.0,1.0,,17,True
4503,False,False,False,True,10,5,5.0,3.0,1.0,,17,True
4504,False,False,False,True,10,5,5.0,3.0,1.0,,17,True
4505,False,True,False,True,10,5,5.0,3.0,1.0,,17,True
4506,False,True,False,False,10,5,5.0,3.0,1.0,,17,True
4507,False,False,False,True,10,5,5.0,3.0,1.0,,17,True
4508,False,False,False,False,11,5,5.0,2.0,1.0,,17,True
4509,False,False,False,True,11,5,5.0,2.0,1.0,,17,True
4510,False,True,False,True,11,5,5.0,2.0,1.0,,17,True
4511,False,True,False,True,11,5,5.0,2.0,1.0,,17,True
4512,False,False,False,True,11,5,5.0,2.0,1.0,,17,True
4513,False,False,False,True,11,5,5.0,2.0,1.0,,17,True
4514,False,False,False,True,11,5,5.0,2.0,1.0,,17,True
4515,False,True,False,True,11,5,5.0,2.0,1.0,,17,True
4516,False,True,False,True,11,5,5.0,2.0,1.0,,17,True
4517,False,True,False,True,11,5,5.0,2.0,1.0,,17,True
4518,False,False,False,False,9,6,6.0,2.0,1.0,,17,True
4519,False,True,False,True,9,6,6.0,2.0,1.0,,17,True
4520,False,True,False,True,9,6,6.0,2.0,1.0,,17,True
4521,False,True,False,False,9,6,6.0,2.0,1.0,,17,True
4522,False,True,False,True,9,6,6.0,2.0,1.0,,17,True
4523,False,False,False,False,9,6,6.0,2.0,1.0,,17,True
4524,False,False,False,False,9,6,6.0,2.0,1.0,,17,True
4525,False,True,False,False,9,6,6.0,2.0,1.0,,17,True
4526,False,False,False,False,9,6,6.0,2.0,1.0,,17,True
4527,False,False,False,True,9,6,6.0,2.0,1.0,,17,True
4528,False,True,False,True,9,6,6.0,2.0,1.0,,17,True
4529,False,False,False,True,9,6,6.0,2.0,1.0,,17,True
4530,False,False,False,True,9,6,6.0,2.0,1.0,,17,True
4531,False,False,False,False,9,6,6.0,2.0,1.0,,17,True
4532,False,False,False,True,9,6,6.0,2.0,1.0,,17,True
4533,False,True,False,False,9,6,6.0,2.0,1.0,,17,True
4534,False,True,False,False,9,6,6.0,2.0,1.0,,17,True
4535,False,False,False,False,9,6,6.0,2.0,1.0,,17,True
4536,False,True,False,False,9,6,6.0,2.0,1.0,,17,True
4537,False,False,False,False,9,6,6.0,2.0,1.0,,17,True
4538,False,False,False,True,7,7,5.0,3.0,2.0,,17,True
4539,False,True,False,True,7,7,5.0,3.0,2.0,,17,True
4540,False,True,False,False,7,7,5.0,3.0,2.0,,17,True
4541,False,True,False,True,7,7,5.0,3.0,2.0,,17,True
4542,False,False,False,True,7,7,5.0,3.0,2.0,,17,True
4543,False,True,False,True,7,7,5.0,3.0,2.0,,17,True
4544,False,False,False,False,8,6,5.0,3.0,2.0,,17,True
4545,False,False,False,False,8,6,5.0,3.0,2.0,,17,True
4546,False,True,False,True,8,6,5.0,3.0,2.0,,17,True
4547,False,False,False,False,9,6,5.0,3.0,1.0,,17,True
4548,False,False,False,False,9,6,5.0,3.0,1.0,,17,True
4549,False,True,False,False,9,6,5.0,3.0,1.0,,17,True
4550,False,True,False,False,9,6,5.0,3.0,1.0,,17,True
4551,False,True,False,True,9,6,5.0,3.0,1.0,,17,True
4552,False,False,False,True,9,6,5.0,3.0,1.0,,17,True
4553,False,False,False,True,9,6,5.0,3.0,1.0,,17,True
4554,False,True,False,False,6,6,6.0,5.0,1.0,,17,True
4555,False,False,False,False,6,6,6.0,5.0,1.0,,17,True
4556,False,True,False,True,8,6,6.0,3.0,1.0,,17,True
4557,False,False,False,False,8,6,6.0,3.0,1.0,,17,True
4558,False,True,False,False,8,6,6.0,3.0,1.0,,17,True
4559,False,True,False,False,8,6,6.0,3.0,1.0,,17,True
4560,False,False,False,False,8,6,6.0,3.0,1.0,,17,True
4561,False,False,False,True,8,6,6.0,3.0,1.0,,17,True
4562,False,False,False,False,8,6,6.0,3.0,1.0,,17,True
4563,False,True,False,False,8,6,6.0,3.0,1.0,,17,True
4564,False,False,False,True,8,6,6.0,3.0,1.0,,17,True
4565,False,True,True,False,15,4,2.0,2.0,1.0,,17,True
4566,False,True,True,False,15,4,2.0,2.0,1.0,,17,True
4567,False,True,True,False,15,4,2.0,2.0,1.0,,17,True
4568,False,False,True,False,15,4,2.0,2.0,1.0,,17,True
4569,False,False,True,False,15,4,2.0,2.0,1.0,,17,True
4570,False,False,True,False,15,4,2.0,2.0,1.0,,17,True
4571,False,True,True,False,15,4,2.0,2.0,1.0,,17,True
4572,False,False,False,True,6,6,5.0,4.0,3.0,,17,True
4573,False,True,True,False,11,4,4.0,3.0,2.0,,17,True
4574,False,False,True,False,11,4,4.0,3.0,2.0,,17,True
4575,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4576,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4577,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4578,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4579,False,True,False,False,10,9,2.0,2.0,1.0,,17,True
4580,False,True,False,True,10,9,2.0,2.0,1.0,,17,True
4581,False,False,False,False,10,9,2.0,2.0,1.0,,17,True
4582,False,False,False,True,10,9,2.0,2.0,1.0,,17,True
4583,False,True,False,False,8,7,4.0,4.0,1.0,,17,True
4584,False,True,False,True,8,7,4.0,4.0,1.0,,17,True
4585,False,False,False,True,8,7,5.0,3.0,1.0,,17,True
4586,False,True,False,True,8,7,5.0,3.0,1.0,,17,True
4587,False,True,False,True,8,7,5.0,3.0,1.0,,17,True
4588,False,True,False,False,8,7,5.0,3.0,1.0,,17,True
4589,False,True,False,False,8,7,5.0,3.0,1.0,,17,True
4590,False,False,False,True,8,7,5.0,3.0,1.0,,17,True
4591,False,False,False,False,8,7,5.0,3.0,1.0,,17,True
4592,False,True,False,True,8,7,5.0,3.0,1.0,,17,True
4593,False,True,False,False,8,7,5.0,3.0,1.0,,17,True
4594,False,False,False,False,8,7,5.0,3.0,1.0,,17,True
4595,False,False,False,True,8,7,5.0,3.0,1.0,,17,True
4596,False,True,False,True,8,7,5.0,3.0,1.0,,17,True
4597,False,True,True,False,14,3,3.0,2.0,2.0,,17,True
4598,False,False,True,False,14,3,3.0,2.0,2.0,,17,True
4599,False,False,True,True,14,3,3.0,2.0,2.0,,17,True
4600,False,False,True,False,14,3,3.0,2.0,2.0,,17,True
4601,False,True,True,False,14,3,3.0,2.0,2.0,,17,True
4602,False,True,True,True,14,3,3.0,2.0,2.0,,17,True
4603,False,False,False,True,8,5,5.0,3.0,3.0,,17,True
4604,False,True,False,True,8,5,5.0,3.0,3.0,,17,True
4605,False,True,False,False,9,6,4.0,4.0,1.0,,17,True
4606,False,True,False,True,9,7,4.0,3.0,1.0,,17,True
4607,False,True,False,False,9,7,4.0,3.0,1.0,,17,True
4608,False,False,False,False,9,5,4.0,4.0,2.0,,17,True
4609,False,False,False,False,8,5,5.0,4.0,2.0,,17,True
4610,False,True,False,True,9,5,4.0,3.0,3.0,,17,True
4611,False,False,False,False,10,7,3.0,3.0,1.0,,17,True
4612,False,False,False,True,10,7,3.0,3.0,1.0,,17,True
4613,False,True,False,False,9,8,3.0,3.0,1.0,,17,True
4614,False,True,False,True,9,8,3.0,3.0,1.0,,17,True
4615,False,True,False,False,7,6,6.0,4.0,1.0,,17,True
4616,False,True,False,True,12,6,2.0,2.0,2.0,,17,True
4617,False,True,False,False,12,6,2.0,2.0,2.0,,17,True
4618,False,False,False,False,12,6,2.0,2.0,2.0,,17,True
4619,False,False,False,True,12,6,2.0,2.0,2.0,,17,True
4620,False,False,False,True,12,6,2.0,2.0,2.0,,17,True
4621,False,True,False,False,12,6,2.0,2.0,2.0,,17,True
4622,False,True,False,False,12,6,2.0,2.0,2.0,,17,True
4623,False,False,False,False,12,6,2.0,2.0,2.0,,17,True
4624,False,False,False,True,12,6,2.0,2.0,2.0,,17,True
4625,False,False,False,False,12,6,2.0,2.0,2.0,,17,True
4626,False,False,False,False,12,6,2.0,2.0,2.0,,17,True
4627,False,True,False,False,12,6,2.0,2.0,2.0,,17,True
4628,False,True,False,False,12,6,2.0,2.0,2.0,,17,True
4629,False,True,False,True,12,6,2.0,2.0,2.0,,17,True
4630,False,False,False,False,12,6,2.0,2.0,2.0,,17,True
4631,False,False,False,False,12,6,2.0,2.0,2.0,,17,True
4632,False,False,False,False,12,6,2.0,2.0,2.0,,17,True
4633,False,True,False,False,12,6,2.0,2.0,2.0,,17,True
4634,False,True,True,False,14,4,2.0,2.0,2.0,,17,True
4635,False,False,True,False,14,4,2.0,2.0,2.0,,17,True
4636,False,True,True,False,14,4,2.0,2.0,2.0,,17,True
4637,False,False,True,False,14,4,2.0,2.0,2.0,,17,True
4638,False,True,True,False,14,4,2.0,2.0,2.0,,17,True
4639,False,True,True,False,14,4,2.0,2.0,2.0,,17,True
4640,False,True,True,False,12,4,4.0,2.0,2.0,,17,True
4641,False,False,True,False,12,4,4.0,2.0,2.0,,17,True
4642,False,True,False,True,8,6,6.0,2.0,2.0,,17,True
4643,False,False,False,False,8,6,6.0,2.0,2.0,,17,True
4644,False,True,False,False,8,6,6.0,2.0,2.0,,17,True
4645,False,True,False,False,8,6,6.0,2.0,2.0,,17,True
4646,False,True,False,True,8,6,6.0,2.0,2.0,,17,True
4647,False,False,False,False,8,6,6.0,2.0,2.0,,17,True
4648,False,False,False,True,8,6,6.0,2.0,2.0,,17,True
4649,False,True,False,False,8,6,6.0,2.0,2.0,,17,True
4650,False,True,False,True,8,6,6.0,2.0,2.0,,17,True
4651,False,False,False,True,8,6,6.0,2.0,2.0,,17,True
4652,False,False,False,False,10,6,4.0,2.0,2.0,,17,True
4653,False,False,False,False,10,6,4.0,2.0,2.0,,17,True
4654,False,True,False,False,10,6,4.0,2.0,2.0,,17,True
4655,False,False,False,False,10,6,4.0,2.0,2.0,,17,True
4656,False,False,False,True,10,6,4.0,2.0,2.0,,17,True
4657,False,True,True,False,16,2,2.0,2.0,2.0,,17,True
4658,False,True,True,False,16,2,2.0,2.0,2.0,,17,True
4659,False,True,True,False,16,2,2.0,2.0,2.0,,17,True
4660,False,False,True,True,16,2,2.0,2.0,2.0,,17,True
4661,False,True,True,False,16,2,2.0,2.0,2.0,,17,True
4662,False,False,True,False,16,2,2.0,2.0,2.0,,17,True
4663,False,True,True,False,16,2,2.0,2.0,2.0,,17,True
4664,False,False,True,False,16,2,2.0,2.0,2.0,,17,True
4665,False,False,True,False,16,2,2.0,2.0,2.0,,17,True
4666,False,False,False,True,10,8,2.0,2.0,2.0,,17,True
4667,False,False,False,False,10,8,2.0,2.0,2.0,,17,True
4668,False,True,False,False,10,4,4.0,4.0,2.0,,17,True
4669,False,True,False,False,8,6,4.0,4.0,2.0,,17,True
4670,False,False,False,False,10,6,4.0,2.0,2.0,,17,True
4671,False,True,False,True,10,6,4.0,2.0,2.0,,17,True
4672,False,True,False,True,10,6,4.0,2.0,2.0,,17,True
4673,False,True,False,False,10,6,4.0,2.0,2.0,,17,True
4674,False,False,False,True,10,6,4.0,2.0,2.0,,17,True
4675,False,True,False,False,10,6,4.0,2.0,2.0,,17,True
4676,False,False,False,True,10,6,4.0,2.0,2.0,,17,True
4677,False,False,False,False,10,6,4.0,2.0,2.0,,17,True
4678,False,True,False,False,8,6,4.0,4.0,2.0,,17,True
4679,False,False,False,True,8,6,4.0,4.0,2.0,,17,True
4680,False,True,False,False,8,6,4.0,4.0,2.0,,17,True
4681,False,True,False,False,8,6,4.0,4.0,2.0,,17,True
4682,False,False,False,False,8,6,4.0,4.0,2.0,,17,True
4683,False,False,False,False,8,6,4.0,4.0,2.0,,17,True
4684,False,True,False,False,8,6,4.0,4.0,2.0,,17,True
4685,False,True,True,False,12,4,4.0,2.0,2.0,,17,True
4686,False,True,True,False,12,4,4.0,2.0,2.0,,17,True
4687,False,False,True,False,12,4,4.0,2.0,2.0,,17,True
4688,False,True,True,False,12,4,4.0,2.0,2.0,,17,True
4689,False,True,True,False,12,4,4.0,2.0,2.0,,17,True
4690,False,False,True,False,12,4,4.0,2.0,2.0,,17,True
4691,False,False,True,False,12,4,4.0,2.0,2.0,,17,True
4692,False,False,True,False,12,4,4.0,2.0,2.0,,17,True
4693,False,True,True,False,14,4,2.0,2.0,2.0,,17,True
4694,False,False,True,False,14,4,2.0,2.0,2.0,,17,True
4695,False,False,True,False,14,4,2.0,2.0,2.0,,17,True
4696,False,False,True,False,14,4,2.0,2.0,2.0,,17,True
4697,False,True,True,False,14,4,2.0,2.0,2.0,,17,True
4698,False,True,True,False,14,4,2.0,2.0,2.0,,17,True
4699,False,True,True,False,14,4,2.0,2.0,2.0,,17,True
4700,False,False,True,False,14,4,2.0,2.0,2.0,,17,True
4701,False,False,True,False,14,4,2.0,2.0,2.0,,17,True
4702,False,True,True,False,14,4,2.0,2.0,2.0,,17,True
4703,False,False,True,False,14,4,2.0,2.0,2.0,,17,True
4704,False,False,False,True,10,4,4.0,4.0,2.0,,17,True
4705,False,False,False,True,8,5,5.0,3.0,3.0,,17,True
4706,False,False,False,True,8,5,5.0,3.0,3.0,,17,True
4707,False,True,False,True,8,5,5.0,3.0,3.0,,17,True
4708,False,True,False,False,8,5,5.0,3.0,3.0,,17,True
4709,False,True,False,True,8,5,5.0,3.0,3.0,,17,True
4710,False,False,False,False,8,6,4.0,3.0,3.0,,17,True
4711,False,False,False,True,7,7,4.0,4.0,2.0,,17,True
4712,False,True,False,True,7,7,4.0,4.0,2.0,,17,True
4713,False,False,False,False,7,7,4.0,4.0,2.0,,17,True
4714,False,True,True,False,14,3,3.0,2.0,2.0,,17,True
4715,False,True,True,False,14,3,3.0,2.0,2.0,,17,True
4716,False,True,True,False,14,3,3.0,2.0,2.0,,17,True
4717,False,False,True,False,14,3,3.0,2.0,2.0,,17,True
4718,False,True,True,False,14,3,3.0,2.0,2.0,,17,True
4719,False,False,True,False,14,3,3.0,2.0,2.0,,17,True
4720,False,False,True,False,14,3,3.0,2.0,2.0,,17,True
4721,False,True,True,False,14,3,3.0,2.0,2.0,,17,True
4722,False,False,True,False,14,3,3.0,2.0,2.0,,17,True
4723,False,False,True,False,14,3,3.0,2.0,2.0,,17,True
4724,False,True,True,True,14,3,3.0,2.0,2.0,,17,True
4725,False,False,False,False,8,8,3.0,3.0,2.0,,17,True
4726,False,False,False,False,8,8,3.0,3.0,2.0,,17,True
4727,False,True,False,False,8,8,3.0,3.0,2.0,,17,True
4728,False,False,False,True,8,8,3.0,3.0,2.0,,17,True
4729,False,False,False,True,8,8,3.0,3.0,2.0,,17,True
4730,False,True,False,True,8,8,3.0,3.0,2.0,,17,True
4731,False,False,False,False,8,8,3.0,3.0,2.0,,17,True
4732,False,False,False,False,8,8,3.0,3.0,2.0,,17,True
4733,False,False,False,False,8,8,3.0,3.0,2.0,,17,True
4734,False,True,False,False,8,8,3.0,3.0,2.0,,17,True
4735,False,False,False,False,8,8,3.0,3.0,2.0,,17,True
4736,False,True,False,False,8,8,3.0,3.0,2.0,,17,True
4737,False,True,False,True,8,8,3.0,3.0,2.0,,17,True
4738,False,True,False,True,8,8,3.0,3.0,2.0,,17,True
4739,False,False,False,True,8,8,3.0,3.0,2.0,,17,True
4740,False,False,False,True,8,8,3.0,3.0,2.0,,17,True
4741,False,True,False,True,8,8,3.0,3.0,2.0,,17,True
4742,False,False,False,True,8,8,3.0,3.0,2.0,,17,True
4743,False,False,False,True,11,6,3.0,2.0,2.0,,17,True
4744,False,True,False,False,11,6,3.0,2.0,2.0,,17,True
4745,False,False,False,False,11,6,3.0,2.0,2.0,,17,True
4746,False,True,False,True,11,6,3.0,2.0,2.0,,17,True
4747,False,True,False,True,8,6,5.0,3.0,2.0,,17,True
4748,False,False,False,True,8,6,5.0,3.0,2.0,,17,True
4749,False,False,False,True,8,6,5.0,3.0,2.0,,17,True
4750,False,False,False,False,8,6,5.0,3.0,2.0,,17,True
4751,False,False,False,True,8,6,5.0,3.0,2.0,,17,True
4752,False,False,False,False,8,6,5.0,3.0,2.0,,17,True
4753,False,True,False,False,8,6,5.0,3.0,2.0,,17,True
4754,False,True,False,False,8,6,5.0,3.0,2.0,,17,True
4755,False,False,False,False,8,6,5.0,3.0,2.0,,17,True
4756,False,False,True,False,13,4,3.0,2.0,2.0,,17,True
4757,False,False,True,False,13,4,3.0,2.0,2.0,,17,True
4758,False,False,True,False,13,4,3.0,2.0,2.0,,17,True
4759,False,True,True,False,13,4,3.0,2.0,2.0,,17,True
4760,False,True,True,False,13,4,3.0,2.0,2.0,,17,True
4761,False,True,True,False,13,4,3.0,2.0,2.0,,17,True
4762,False,True,True,False,13,4,3.0,2.0,2.0,,17,True
4763,False,False,True,False,13,4,3.0,2.0,2.0,,17,True
4764,False,True,True,False,13,4,3.0,2.0,2.0,,17,True
4765,False,False,True,False,13,4,3.0,2.0,2.0,,17,True
4766,False,True,True,False,13,4,3.0,2.0,2.0,,17,True
4767,False,False,True,False,13,4,3.0,2.0,2.0,,17,True
4768,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4769,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4770,False,True,True,True,13,3,3.0,3.0,2.0,,17,True
4771,False,False,True,True,13,3,3.0,3.0,2.0,,17,True
4772,False,True,True,True,13,3,3.0,3.0,2.0,,17,True
4773,False,True,True,True,13,3,3.0,3.0,2.0,,17,True
4774,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4775,False,False,True,True,13,3,3.0,3.0,2.0,,17,True
4776,False,False,True,True,13,3,3.0,3.0,2.0,,17,True
4777,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4778,False,False,True,True,13,3,3.0,3.0,2.0,,17,True
4779,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4780,False,False,True,True,13,3,3.0,3.0,2.0,,17,True
4781,False,True,True,True,13,3,3.0,3.0,2.0,,17,True
4782,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4783,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4784,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4785,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4786,False,False,True,True,13,3,3.0,3.0,2.0,,17,True
4787,False,False,True,True,13,3,3.0,3.0,2.0,,17,True
4788,False,False,True,True,13,3,3.0,3.0,2.0,,17,True
4789,False,True,True,True,13,3,3.0,3.0,2.0,,17,True
4790,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4791,False,True,True,True,13,3,3.0,3.0,2.0,,17,True
4792,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4793,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4794,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4795,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4796,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4797,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4798,False,False,True,True,13,3,3.0,3.0,2.0,,17,True
4799,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4800,False,False,True,False,13,3,3.0,3.0,2.0,,17,True
4801,False,True,True,False,13,3,3.0,3.0,2.0,,17,True
4802,False,True,True,True,13,3,3.0,3.0,2.0,,17,True
4803,False,True,True,False,12,3,3.0,3.0,3.0,,17,True
4804,False,False,True,False,12,3,3.0,3.0,3.0,,17,True
4805,False,True,False,True,11,5,3.0,3.0,2.0,,17,True
4806,False,True,False,True,11,5,3.0,3.0,2.0,,17,True
4807,False,True,False,True,11,5,3.0,3.0,2.0,,17,True
4808,False,True,False,False,11,5,3.0,3.0,2.0,,17,True
4809,False,True,False,True,11,5,3.0,3.0,2.0,,17,True
4810,False,True,False,False,11,5,3.0,3.0,2.0,,17,True
4811,False,False,False,True,11,5,3.0,3.0,2.0,,17,True
4812,False,True,False,True,11,5,3.0,3.0,2.0,,17,True
4813,False,False,False,True,11,5,3.0,3.0,2.0,,17,True
4814,False,False,False,False,11,5,3.0,3.0,2.0,,17,True
4815,False,False,False,True,11,5,3.0,3.0,2.0,,17,True
4816,False,False,False,True,11,5,3.0,3.0,2.0,,17,True
4817,False,True,False,True,11,5,3.0,3.0,2.0,,17,True
4818,False,False,False,True,11,5,3.0,3.0,2.0,,17,True
4819,False,True,False,True,10,5,3.0,3.0,3.0,,17,True
4820,False,False,False,True,10,5,3.0,3.0,3.0,,17,True
4821,False,True,False,True,10,5,3.0,3.0,3.0,,17,True
4822,False,True,False,True,10,5,3.0,3.0,3.0,,17,True
4823,False,True,False,True,10,5,3.0,3.0,3.0,,17,True
4824,False,False,False,True,10,5,3.0,3.0,3.0,,17,True
4825,False,False,False,True,10,5,3.0,3.0,3.0,,17,True
4826,False,False,False,True,10,6,3.0,3.0,2.0,,17,True
4827,False,False,False,False,10,6,3.0,3.0,2.0,,17,True
4828,False,False,False,False,10,6,3.0,3.0,2.0,,17,True
4829,False,False,False,True,10,6,3.0,3.0,2.0,,17,True
4830,False,False,True,False,12,4,3.0,3.0,2.0,,17,True
4831,False,True,True,False,12,4,3.0,3.0,2.0,,17,True
4832,False,False,True,False,12,4,3.0,3.0,2.0,,17,True
4833,False,False,True,False,12,4,3.0,3.0,2.0,,17,True
4834,False,True,True,False,12,4,3.0,3.0,2.0,,17,True
4835,False,True,True,False,12,4,3.0,3.0,2.0,,17,True
4836,False,True,True,False,12,4,3.0,3.0,2.0,,17,True
4837,False,False,True,False,12,4,3.0,3.0,2.0,,17,True
4838,False,True,True,False,12,4,3.0,3.0,2.0,,17,True
4839,False,False,True,False,12,4,3.0,3.0,2.0,,17,True
4840,False,False,True,False,12,4,3.0,3.0,2.0,,17,True
4841,False,False,False,True,10,5,4.0,3.0,2.0,,17,True
4842,False,False,False,False,10,5,4.0,3.0,2.0,,17,True
4843,False,False,False,True,9,7,4.0,2.0,2.0,,17,True
4844,False,True,False,False,9,7,4.0,2.0,2.0,,17,True
4845,False,True,False,True,9,7,4.0,2.0,2.0,,17,True
4846,False,False,False,False,9,7,4.0,2.0,2.0,,17,True
4847,False,True,False,False,9,6,4.0,3.0,2.0,,17,True
4848,False,True,False,False,9,6,4.0,3.0,2.0,,17,True
4849,False,False,False,False,9,6,4.0,3.0,2.0,,17,True
4850,False,True,False,True,9,6,4.0,3.0,2.0,,17,True
4851,False,True,False,False,9,6,4.0,3.0,2.0,,17,True
4852,False,True,False,True,9,6,4.0,3.0,2.0,,17,True
4853,False,True,False,False,9,6,4.0,3.0,2.0,,17,True
4854,False,False,False,False,9,6,4.0,3.0,2.0,,17,True
4855,False,True,False,True,9,5,4.0,4.0,2.0,,17,True
4856,False,False,False,False,9,5,4.0,4.0,2.0,,17,True
4857,False,True,False,True,9,5,4.0,4.0,2.0,,17,True
4858,False,False,False,False,8,7,4.0,3.0,2.0,,17,True
4859,False,False,False,True,8,7,4.0,3.0,2.0,,17,True
4860,False,False,False,True,8,7,3.0,3.0,3.0,,17,True
4861,False,False,False,False,8,7,3.0,3.0,3.0,,17,True
4862,False,True,False,False,9,7,3.0,3.0,2.0,,17,True
4863,False,True,False,True,9,7,3.0,3.0,2.0,,17,True
4864,False,False,False,True,9,5,4.0,3.0,3.0,,17,True
4865,False,True,True,False,11,4,4.0,3.0,2.0,,17,True
4866,False,False,True,False,11,4,4.0,3.0,2.0,,17,True
4867,False,True,True,False,11,4,4.0,3.0,2.0,,17,True
4868,False,False,True,False,11,4,4.0,3.0,2.0,,17,True
4869,False,False,False,True,6,6,5.0,4.0,3.0,,17,True
4870,False,False,False,True,8,5,5.0,4.0,2.0,,17,True
4871,False,True,False,True,8,5,4.0,4.0,3.0,,17,True
4872,False,True,False,False,9,6,3.0,3.0,3.0,,17,True
4873,False,True,False,True,9,6,3.0,3.0,3.0,,17,True
4874,False,False,False,True,9,5,5.0,3.0,2.0,,17,True
4875,False,False,False,False,13,5,5.0,4.0,3.0,3.0,36,True
4876,False,False,False,False,10,5,6.0,4.0,4.0,4.0,36,True
4877,False,False,False,True,7,8,5.0,6.0,4.0,3.0,36,True
4878,False,True,False,False,10,7,5.0,5.0,3.0,3.0,36,True
4879,False,True,False,False,10,6,5.0,4.0,5.0,3.0,36,True
4880,False,True,False,False,12,7,5.0,3.0,3.0,3.0,36,True
4881,False,True,False,True,8,8,5.0,6.0,3.0,3.0,36,True
4882,False,False,False,False,9,6,5.0,4.0,4.0,5.0,36,True
4883,False,False,False,False,7,9,5.0,4.0,5.0,3.0,36,True
4884,False,False,False,False,7,6,8.0,4.0,5.0,3.0,36,True
4885,False,False,False,True,9,8,7.0,3.0,3.0,3.0,36,True
4886,False,True,False,True,8,7,6.0,5.0,4.0,3.0,36,True
4887,False,True,False,True,10,7,5.0,5.0,3.0,3.0,36,True
4888,False,True,False,True,8,6,6.0,5.0,4.0,4.0,36,True
4889,False,False,False,False,11,6,6.0,4.0,3.0,3.0,36,True
4890,False,True,False,False,9,6,5.0,6.0,3.0,4.0,36,True
4891,False,False,False,True,11,6,5.0,4.0,3.0,4.0,36,True
4892,False,True,False,True,11,5,5.0,4.0,5.0,3.0,36,True
4893,False,True,False,False,9,7,5.0,4.0,5.0,3.0,36,True
4894,False,False,False,True,7,6,5.0,5.0,6.0,4.0,36,True
4895,False,False,False,True,7,8,5.0,4.0,4.0,5.0,36,True
4896,False,False,False,False,8,6,7.0,4.0,5.0,3.0,36,True
4897,False,False,False,False,9,6,5.0,4.0,6.0,3.0,36,True
4898,False,True,False,False,13,6,5.0,3.0,3.0,3.0,36,True
